period,category,total_amount,txn_count,avg_amount,risk_count,micro_count,year,month,risk_rate,micro_rate
2019-08-01,Kebutuhan Dapur,5742240.0,5.0,1148448.0,4.0,0.0,2019,8,0.8,0.0
2019-09-01,Kebutuhan Dapur,2815840.0,5.0,563168.0,3.0,0.0,2019,9,0.6,0.0
2019-10-01,Kebutuhan Dapur,4246400.0,6.0,707733.3333333334,3.0,0.0,2019,10,0.5,0.0
2019-11-01,Kebutuhan Dapur,5977600.0,5.0,1195520.0,3.0,0.0,2019,11,0.6,0.0
2019-12-01,Kebutuhan Dapur,4070400.0,5.0,814080.0,4.0,1.0,2019,12,0.8,0.2
2020-01-01,Kebutuhan Dapur,6064960.0,5.0,1212992.0,4.0,0.0,2020,1,0.8,0.0
2020-02-01,Kebutuhan Dapur,3325920.0,5.0,665184.0,3.0,0.0,2020,2,0.6,0.0
2020-03-01,Kebutuhan Dapur,3353440.0,4.0,838360.0,3.0,0.0,2020,3,0.75,0.0
2020-04-01,Kebutuhan Dapur,186880.0,1.0,186880.0,0.0,0.0,2020,4,0.0,0.0
2020-05-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2020,5,0.0,0.0
2020-06-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2020,6,0.0,0.0
2020-07-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2020,7,0.0,0.0
2020-08-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2020,8,0.0,0.0
2020-09-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2020,9,0.0,0.0
2020-10-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2020,10,0.0,0.0
2020-11-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2020,11,0.0,0.0
2020-12-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2020,12,0.0,0.0
2021-01-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2021,1,0.0,0.0
2021-02-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2021,2,0.0,0.0
2021-03-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2021,3,0.0,0.0
2021-04-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2021,4,0.0,0.0
2021-05-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2021,5,0.0,0.0
2021-06-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2021,6,0.0,0.0
2021-07-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2021,7,0.0,0.0
2021-08-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2021,8,0.0,0.0
2021-09-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2021,9,0.0,0.0
2021-10-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2021,10,0.0,0.0
2021-11-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2021,11,0.0,0.0
2021-12-01,Kebutuhan Dapur,0.0,0.0,0.0,0.0,0.0,2021,12,0.0,0.0
2022-01-01,Kebutuhan Dapur,1988800.0,7.0,284114.28571428574,3.0,1.0,2022,1,0.42857142857142855,0.14285714285714285
2022-02-01,Kebutuhan Dapur,1420900.0,9.0,157877.77777777778,1.0,1.0,2022,2,0.1111111111111111,0.1111111111111111
2022-03-01,Kebutuhan Dapur,4328300.0,13.0,332946.1538461539,7.0,1.0,2022,3,0.5384615384615384,0.07692307692307693
2022-04-01,Kebutuhan Dapur,1612000.0,13.0,124000.0,1.0,5.0,2022,4,0.07692307692307693,0.38461538461538464
2022-05-01,Kebutuhan Dapur,1054900.0,9.0,117211.11111111111,2.0,5.0,2022,5,0.2222222222222222,0.5555555555555556
2022-06-01,Kebutuhan Dapur,1949500.0,13.0,149961.53846153847,1.0,2.0,2022,6,0.07692307692307693,0.15384615384615385
2022-07-01,Kebutuhan Dapur,4163180.0,34.0,122446.4705882353,1.0,12.0,2022,7,0.029411764705882353,0.35294117647058826
2022-08-01,Kebutuhan Dapur,5888360.0,51.0,115458.03921568628,3.0,17.0,2022,8,0.058823529411764705,0.3333333333333333
2022-09-01,Kebutuhan Dapur,3023080.0,36.0,83974.44444444444,1.0,18.0,2022,9,0.027777777777777776,0.5
2022-10-01,Kebutuhan Dapur,4487220.0,50.0,89744.4,4.0,27.0,2022,10,0.08,0.54
2022-11-01,Kebutuhan Dapur,5148760.0,59.0,87267.1186440678,1.0,25.0,2022,11,0.01694915254237288,0.423728813559322
2022-12-01,Kebutuhan Dapur,4985080.0,42.0,118692.38095238095,2.0,12.0,2022,12,0.047619047619047616,0.2857142857142857
2023-01-01,Kebutuhan Dapur,5686320.0,62.0,91714.83870967742,6.0,36.0,2023,1,0.0967741935483871,0.5806451612903226
2023-02-01,Kebutuhan Dapur,5819540.0,54.0,107769.25925925926,5.0,23.0,2023,2,0.09259259259259259,0.42592592592592593
2023-03-01,Kebutuhan Dapur,6756720.0,56.0,120655.71428571429,3.0,17.0,2023,3,0.05357142857142857,0.30357142857142855
2023-04-01,Kebutuhan Dapur,8289500.0,43.0,192779.06976744186,11.0,15.0,2023,4,0.2558139534883721,0.3488372093023256
2023-05-01,Kebutuhan Dapur,6167940.0,59.0,104541.35593220338,5.0,24.0,2023,5,0.0847457627118644,0.4067796610169492
2023-06-01,Kebutuhan Dapur,7377900.0,76.0,97077.63157894737,3.0,32.0,2023,6,0.039473684210526314,0.42105263157894735
2023-07-01,Kebutuhan Dapur,5326820.0,46.0,115800.43478260869,3.0,15.0,2023,7,0.06521739130434782,0.32608695652173914
2023-08-01,Kebutuhan Dapur,6214380.0,52.0,119507.30769230769,3.0,23.0,2023,8,0.057692307692307696,0.4423076923076923
2023-09-01,Kebutuhan Dapur,6858100.0,42.0,163288.09523809524,6.0,8.0,2023,9,0.14285714285714285,0.19047619047619047
2023-10-01,Kebutuhan Dapur,5161000.0,39.0,132333.33333333334,4.0,8.0,2023,10,0.10256410256410256,0.20512820512820512
2023-11-01,Kebutuhan Dapur,5576560.0,48.0,116178.33333333333,4.0,14.0,2023,11,0.08333333333333333,0.2916666666666667
2023-12-01,Kebutuhan Dapur,6847000.0,45.0,152155.55555555556,6.0,10.0,2023,12,0.13333333333333333,0.2222222222222222
2024-01-01,Kebutuhan Dapur,5257820.0,39.0,134815.89743589744,4.0,8.0,2024,1,0.10256410256410256,0.20512820512820512
2024-02-01,Kebutuhan Dapur,5957460.0,42.0,141844.2857142857,6.0,8.0,2024,2,0.14285714285714285,0.19047619047619047
2024-03-01,Kebutuhan Dapur,5743180.0,36.0,159532.77777777778,4.0,4.0,2024,3,0.1111111111111111,0.1111111111111111
2024-04-01,Kebutuhan Dapur,4465700.0,42.0,106326.19047619047,3.0,16.0,2024,4,0.07142857142857142,0.38095238095238093
2024-05-01,Kebutuhan Dapur,7772460.0,53.0,146650.18867924527,7.0,8.0,2024,5,0.1320754716981132,0.1509433962264151
2024-06-01,Kebutuhan Dapur,5722900.0,40.0,143072.5,5.0,13.0,2024,6,0.125,0.325
2024-07-01,Kebutuhan Dapur,7483600.0,46.0,162686.95652173914,6.0,11.0,2024,7,0.13043478260869565,0.2391304347826087
2024-08-01,Kebutuhan Dapur,6766580.0,44.0,153785.9090909091,3.0,10.0,2024,8,0.06818181818181818,0.22727272727272727
2024-09-01,Kebutuhan Dapur,7492620.0,55.0,136229.45454545456,2.0,9.0,2024,9,0.03636363636363636,0.16363636363636364
2024-10-01,Kebutuhan Dapur,8255660.0,58.0,142338.9655172414,7.0,7.0,2024,10,0.1206896551724138,0.1206896551724138
2024-11-01,Kebutuhan Dapur,8037180.0,45.0,178604.0,7.0,6.0,2024,11,0.15555555555555556,0.13333333333333333
2024-12-01,Kebutuhan Dapur,8234280.0,53.0,155363.77358490566,8.0,12.0,2024,12,0.1509433962264151,0.22641509433962265
2025-01-01,Kebutuhan Dapur,7199640.0,51.0,141169.41176470587,4.0,10.0,2025,1,0.0784313725490196,0.19607843137254902
2025-02-01,Kebutuhan Dapur,5998159.0,37.0,162112.4054054054,6.0,8.0,2025,2,0.16216216216216217,0.21621621621621623
2025-03-01,Kebutuhan Dapur,2372840.0,21.0,112992.38095238095,1.0,6.0,2025,3,0.047619047619047616,0.2857142857142857
2025-04-01,Kebutuhan Dapur,1542700.0,11.0,140245.45454545456,0.0,1.0,2025,4,0.0,0.09090909090909091
2025-05-01,Kebutuhan Dapur,1375200.0,13.0,105784.61538461539,1.0,3.0,2025,5,0.07692307692307693,0.23076923076923078
2025-06-01,Kebutuhan Dapur,1777200.0,12.0,148100.0,2.0,2.0,2025,6,0.16666666666666666,0.16666666666666666
2025-07-01,Kebutuhan Dapur,1228200.0,9.0,136466.66666666666,2.0,3.0,2025,7,0.2222222222222222,0.3333333333333333
2025-08-01,Kebutuhan Dapur,1483100.0,11.0,134827.27272727274,2.0,4.0,2025,8,0.18181818181818182,0.36363636363636365
2025-09-01,Kebutuhan Dapur,2015700.0,13.0,155053.84615384616,3.0,3.0,2025,9,0.23076923076923078,0.23076923076923078
2025-10-01,Kebutuhan Dapur,917400.0,10.0,91740.0,0.0,3.0,2025,10,0.0,0.3
2025-11-01,Kebutuhan Dapur,1467500.0,7.0,209642.85714285713,2.0,0.0,2025,11,0.2857142857142857,0.0
2025-12-01,Kebutuhan Dapur,1143500.0,6.0,190583.33333333334,1.0,2.0,2025,12,0.16666666666666666,0.3333333333333333
2015-01-01,Kebutuhan Rumah Tangga,11400.0,1.0,11400.0,0.0,0.0,2015,1,0.0,0.0
2015-02-01,Kebutuhan Rumah Tangga,47500.0,1.0,47500.0,0.0,0.0,2015,2,0.0,0.0
2015-03-01,Kebutuhan Rumah Tangga,9500.0,1.0,9500.0,0.0,0.0,2015,3,0.0,0.0
2015-04-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2015,4,0.0,0.0
2015-05-01,Kebutuhan Rumah Tangga,507490.0,1.0,507490.0,0.0,0.0,2015,5,0.0,0.0
2015-06-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2015,6,0.0,0.0
2015-07-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2015,7,0.0,0.0
2015-08-01,Kebutuhan Rumah Tangga,664810.0,1.0,664810.0,1.0,0.0,2015,8,1.0,0.0
2015-09-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2015,9,0.0,0.0
2015-10-01,Kebutuhan Rumah Tangga,64600.0,2.0,32300.0,0.0,0.0,2015,10,0.0,0.0
2015-11-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2015,11,0.0,0.0
2015-12-01,Kebutuhan Rumah Tangga,9500.0,1.0,9500.0,0.0,0.0,2015,12,0.0,0.0
2016-01-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2016,1,0.0,0.0
2016-02-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2016,2,0.0,0.0
2016-03-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2016,3,0.0,0.0
2016-04-01,Kebutuhan Rumah Tangga,9500.0,1.0,9500.0,0.0,0.0,2016,4,0.0,0.0
2016-05-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2016,5,0.0,0.0
2016-06-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2016,6,0.0,0.0
2016-07-01,Kebutuhan Rumah Tangga,584960.0,2.0,292480.0,0.0,0.0,2016,7,0.0,0.0
2016-08-01,Kebutuhan Rumah Tangga,2051660.0,5.0,410332.0,2.0,0.0,2016,8,0.4,0.0
2016-09-01,Kebutuhan Rumah Tangga,5976160.0,5.0,1195232.0,4.0,0.0,2016,9,0.8,0.0
2016-10-01,Kebutuhan Rumah Tangga,1892960.0,4.0,473240.0,1.0,0.0,2016,10,0.25,0.0
2016-11-01,Kebutuhan Rumah Tangga,686560.0,6.0,114426.66666666667,0.0,0.0,2016,11,0.0,0.0
2016-12-01,Kebutuhan Rumah Tangga,1010380.0,6.0,168396.66666666666,0.0,0.0,2016,12,0.0,0.0
2017-01-01,Kebutuhan Rumah Tangga,456000.0,1.0,456000.0,0.0,0.0,2017,1,0.0,0.0
2017-02-01,Kebutuhan Rumah Tangga,2333390.0,6.0,388898.3333333333,1.0,0.0,2017,2,0.16666666666666666,0.0
2017-03-01,Kebutuhan Rumah Tangga,1368380.0,11.0,124398.18181818182,0.0,0.0,2017,3,0.0,0.0
2017-04-01,Kebutuhan Rumah Tangga,7015399.0,13.0,539646.0769230769,3.0,0.0,2017,4,0.23076923076923078,0.0
2017-05-01,Kebutuhan Rumah Tangga,3917550.0,13.0,301350.0,2.0,0.0,2017,5,0.15384615384615385,0.0
2017-06-01,Kebutuhan Rumah Tangga,6186240.0,12.0,515520.0,3.0,0.0,2017,6,0.25,0.0
2017-07-01,Kebutuhan Rumah Tangga,17204390.0,19.0,905494.2105263158,12.0,0.0,2017,7,0.631578947368421,0.0
2017-08-01,Kebutuhan Rumah Tangga,3890460.0,20.0,194523.0,1.0,0.0,2017,8,0.05,0.0
2017-09-01,Kebutuhan Rumah Tangga,5179370.0,12.0,431614.1666666667,4.0,0.0,2017,9,0.3333333333333333,0.0
2017-10-01,Kebutuhan Rumah Tangga,4199790.0,11.0,381799.0909090909,2.0,0.0,2017,10,0.18181818181818182,0.0
2017-11-01,Kebutuhan Rumah Tangga,2061590.0,11.0,187417.27272727274,0.0,0.0,2017,11,0.0,0.0
2017-12-01,Kebutuhan Rumah Tangga,3501540.0,11.0,318321.8181818182,3.0,0.0,2017,12,0.2727272727272727,0.0
2018-01-01,Kebutuhan Rumah Tangga,2498341.0,12.0,208195.08333333334,1.0,0.0,2018,1,0.08333333333333333,0.0
2018-02-01,Kebutuhan Rumah Tangga,550050.0,4.0,137512.5,0.0,0.0,2018,2,0.0,0.0
2018-03-01,Kebutuhan Rumah Tangga,3037130.0,6.0,506188.3333333333,2.0,0.0,2018,3,0.3333333333333333,0.0
2018-04-01,Kebutuhan Rumah Tangga,587670.0,11.0,53424.545454545456,0.0,0.0,2018,4,0.0,0.0
2018-05-01,Kebutuhan Rumah Tangga,1032600.0,6.0,172100.0,0.0,0.0,2018,5,0.0,0.0
2018-06-01,Kebutuhan Rumah Tangga,6377540.0,12.0,531461.6666666666,3.0,0.0,2018,6,0.25,0.0
2018-07-01,Kebutuhan Rumah Tangga,1388520.0,4.0,347130.0,1.0,0.0,2018,7,0.25,0.0
2018-08-01,Kebutuhan Rumah Tangga,269230.0,5.0,53846.0,0.0,0.0,2018,8,0.0,0.0
2018-09-01,Kebutuhan Rumah Tangga,747520.0,2.0,373760.0,1.0,0.0,2018,9,0.5,0.0
2018-10-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2018,10,0.0,0.0
2018-11-01,Kebutuhan Rumah Tangga,2886400.0,3.0,962133.3333333334,2.0,0.0,2018,11,0.6666666666666666,0.0
2018-12-01,Kebutuhan Rumah Tangga,767360.0,1.0,767360.0,1.0,0.0,2018,12,1.0,0.0
2019-01-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2019,1,0.0,0.0
2019-02-01,Kebutuhan Rumah Tangga,2902880.0,3.0,967626.6666666666,1.0,0.0,2019,2,0.3333333333333333,0.0
2019-03-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2019,3,0.0,0.0
2019-04-01,Kebutuhan Rumah Tangga,60160.0,1.0,60160.0,0.0,0.0,2019,4,0.0,0.0
2019-05-01,Kebutuhan Rumah Tangga,229760.0,1.0,229760.0,0.0,0.0,2019,5,0.0,0.0
2019-06-01,Kebutuhan Rumah Tangga,3041760.0,4.0,760440.0,2.0,0.0,2019,6,0.5,0.0
2019-07-01,Kebutuhan Rumah Tangga,5058720.0,3.0,1686240.0,2.0,0.0,2019,7,0.6666666666666666,0.0
2019-08-01,Kebutuhan Rumah Tangga,2480000.0,1.0,2480000.0,1.0,0.0,2019,8,1.0,0.0
2019-09-01,Kebutuhan Rumah Tangga,749600.0,4.0,187400.0,0.0,0.0,2019,9,0.0,0.0
2019-10-01,Kebutuhan Rumah Tangga,387680.0,2.0,193840.0,0.0,0.0,2019,10,0.0,0.0
2019-11-01,Kebutuhan Rumah Tangga,1787200.0,3.0,595733.3333333334,2.0,0.0,2019,11,0.6666666666666666,0.0
2019-12-01,Kebutuhan Rumah Tangga,5113120.0,8.0,639140.0,4.0,0.0,2019,12,0.5,0.0
2020-01-01,Kebutuhan Rumah Tangga,3456000.0,4.0,864000.0,4.0,0.0,2020,1,1.0,0.0
2020-02-01,Kebutuhan Rumah Tangga,3715840.0,4.0,928960.0,4.0,0.0,2020,2,1.0,0.0
2020-03-01,Kebutuhan Rumah Tangga,6008640.0,5.0,1201728.0,5.0,0.0,2020,3,1.0,0.0
2020-04-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2020,4,0.0,0.0
2020-05-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2020,5,0.0,0.0
2020-06-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2020,6,0.0,0.0
2020-07-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2020,7,0.0,0.0
2020-08-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2020,8,0.0,0.0
2020-09-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2020,9,0.0,0.0
2020-10-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2020,10,0.0,0.0
2020-11-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2020,11,0.0,0.0
2020-12-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2020,12,0.0,0.0
2021-01-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2021,1,0.0,0.0
2021-02-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2021,2,0.0,0.0
2021-03-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2021,3,0.0,0.0
2021-04-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2021,4,0.0,0.0
2021-05-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2021,5,0.0,0.0
2021-06-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2021,6,0.0,0.0
2021-07-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2021,7,0.0,0.0
2021-08-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2021,8,0.0,0.0
2021-09-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2021,9,0.0,0.0
2021-10-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2021,10,0.0,0.0
2021-11-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2021,11,0.0,0.0
2021-12-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2021,12,0.0,0.0
2022-01-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2022,1,0.0,0.0
2022-02-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2022,2,0.0,0.0
2022-03-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2022,3,0.0,0.0
2022-04-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2022,4,0.0,0.0
2022-05-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2022,5,0.0,0.0
2022-06-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2022,6,0.0,0.0
2022-07-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2022,7,0.0,0.0
2022-08-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2022,8,0.0,0.0
2022-09-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2022,9,0.0,0.0
2022-10-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2022,10,0.0,0.0
2022-11-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2022,11,0.0,0.0
2022-12-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2022,12,0.0,0.0
2023-01-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2023,1,0.0,0.0
2023-02-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2023,2,0.0,0.0
2023-03-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2023,3,0.0,0.0
2023-04-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2023,4,0.0,0.0
2023-05-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2023,5,0.0,0.0
2023-06-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2023,6,0.0,0.0
2023-07-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2023,7,0.0,0.0
2023-08-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2023,8,0.0,0.0
2023-09-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2023,9,0.0,0.0
2023-10-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2023,10,0.0,0.0
2023-11-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2023,11,0.0,0.0
2023-12-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2023,12,0.0,0.0
2024-01-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2024,1,0.0,0.0
2024-02-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2024,2,0.0,0.0
2024-03-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2024,3,0.0,0.0
2024-04-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2024,4,0.0,0.0
2024-05-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2024,5,0.0,0.0
2024-06-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2024,6,0.0,0.0
2024-07-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2024,7,0.0,0.0
2024-08-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2024,8,0.0,0.0
2024-09-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2024,9,0.0,0.0
2024-10-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2024,10,0.0,0.0
2024-11-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2024,11,0.0,0.0
2024-12-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2024,12,0.0,0.0
2025-01-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2025,1,0.0,0.0
2025-02-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2025,2,0.0,0.0
2025-03-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2025,3,0.0,0.0
2025-04-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2025,4,0.0,0.0
2025-05-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2025,5,0.0,0.0
2025-06-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2025,6,0.0,0.0
2025-07-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2025,7,0.0,0.0
2025-08-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2025,8,0.0,0.0
2025-09-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2025,9,0.0,0.0
2025-10-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2025,10,0.0,0.0
2025-11-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2025,11,0.0,0.0
2025-12-01,Kebutuhan Rumah Tangga,0.0,0.0,0.0,0.0,0.0,2025,12,0.0,0.0
2015-01-01,Kecantikan & Perawatan,11400.0,1.0,11400.0,0.0,0.0,2015,1,0.0,0.0
2015-02-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2015,2,0.0,0.0
2015-03-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2015,3,0.0,0.0
2015-04-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2015,4,0.0,0.0
2015-05-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2015,5,0.0,0.0
2015-06-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2015,6,0.0,0.0
2015-07-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2015,7,0.0,0.0
2015-08-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2015,8,0.0,0.0
2015-09-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2015,9,0.0,0.0
2015-10-01,Kecantikan & Perawatan,9500.0,1.0,9500.0,0.0,0.0,2015,10,0.0,0.0
2015-11-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2015,11,0.0,0.0
2015-12-01,Kecantikan & Perawatan,380000.0,1.0,380000.0,1.0,0.0,2015,12,1.0,0.0
2016-01-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2016,1,0.0,0.0
2016-02-01,Kecantikan & Perawatan,19000.0,1.0,19000.0,0.0,0.0,2016,2,0.0,0.0
2016-03-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2016,3,0.0,0.0
2016-04-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2016,4,0.0,0.0
2016-05-01,Kecantikan & Perawatan,22800.0,1.0,22800.0,0.0,0.0,2016,5,0.0,0.0
2016-06-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2016,6,0.0,0.0
2016-07-01,Kecantikan & Perawatan,1408000.0,2.0,704000.0,2.0,0.0,2016,7,1.0,0.0
2016-08-01,Kecantikan & Perawatan,3187000.0,6.0,531166.6666666666,5.0,0.0,2016,8,0.8333333333333334,0.0
2016-09-01,Kecantikan & Perawatan,2112000.0,3.0,704000.0,3.0,0.0,2016,9,1.0,0.0
2016-10-01,Kecantikan & Perawatan,2816000.0,4.0,704000.0,4.0,0.0,2016,10,1.0,0.0
2016-11-01,Kecantikan & Perawatan,3296000.0,5.0,659200.0,5.0,0.0,2016,11,1.0,0.0
2016-12-01,Kecantikan & Perawatan,2816000.0,4.0,704000.0,4.0,0.0,2016,12,1.0,0.0
2017-01-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2017,1,0.0,0.0
2017-02-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2017,2,0.0,0.0
2017-03-01,Kecantikan & Perawatan,19000.0,1.0,19000.0,0.0,0.0,2017,3,0.0,0.0
2017-04-01,Kecantikan & Perawatan,0.0,0.0,0.0,0.0,0.0,2017,4,0.0,0.0
